trade_id,entry_price,exit_price,direction,probability,raw_pnl,net_pnl,raw_return,net_return,won,hour,year,month,day_of_week
581,53655.65,54002.45,LONG,0.503550261259079,12137.999999999847,11011.231349999847,0.0064634386127089246,0.005863438612708925,True,0,2025,8,4
582,54002.45,53661.0,LONG,0.5614752054214478,-11950.749999999898,-13084.801449999897,-0.00632286127759013,-0.0069228612775901295,False,0,2025,9,0
583,53661.0,54067.55,LONG,0.6278787910938264,14229.250000000102,13102.369000000102,0.007576265816887552,0.006976265816887552,True,0,2025,9,1
584,54067.55,54075.45,LONG,0.5386104941368103,276.4999999997963,-858.9185500002036,0.00014611351910700927,-0.0004538864808929907,False,0,2025,9,2
585,54075.45,54114.55,LONG,0.6194097936153412,1368.5000000002037,232.9155500002039,0.000723063793274135,0.00012306379327413504,True,0,2025,9,3
586,54114.55,54186.9,LONG,0.5384451448917389,2532.249999999949,1395.8444499999491,0.0013369786868780863,0.0007369786868780863,True,0,2025,9,4
587,54186.9,54216.1,LONG,0.6187553703784943,1021.9999999998981,-115.92490000010162,0.0005388756323022186,-6.112436769778137e-05,False,0,2025,9,0
588,54216.1,54536.0,LONG,0.5171853184700013,11196.500000000051,10057.961900000051,0.00590046130208557,0.00530046130208557,True,0,2025,9,1
589,54536.0,54669.6,LONG,0.4423955321311951,4675.999999999949,3530.743999999949,0.0024497579580460348,0.001849757958046035,True,0,2025,9,2
590,54669.6,54809.3,LONG,0.6089092493057252,4889.500000000153,3741.438400000153,0.0025553506884997213,0.0019553506884997214,True,0,2025,9,3
591,54809.3,54887.85,LONG,0.6082432329654693,2749.249999999847,1598.2546999998474,0.001433150943361722,0.0008331509433617221,True,0,2025,9,4
592,54887.85,55147.6,LONG,0.5987613081932068,9091.25,7938.60515,0.004732377019686506,0.004132377019686506,True,0,2025,9,0
593,55147.6,55493.3,LONG,0.5709447264671326,12099.500000000153,10941.400400000153,0.006268631817159847,0.005668631817159847,True,0,2025,9,1
594,55493.3,55727.45,LONG,0.5612084209918976,8195.249999999796,7029.890699999796,0.004219428291343174,0.0036194282913431745,True,0,2025,9,2
595,55727.45,55458.85,LONG,0.636369401216507,-9400.999999999949,-10571.276449999948,-0.004819886788288331,-0.005419886788288331,False,0,2025,9,3
596,55458.85,55284.75,LONG,0.553691828250885,-6093.499999999949,-7258.135849999949,-0.0031392645177460146,-0.0037392645177460144,False,0,2025,9,4
597,55284.75,55509.75,LONG,0.5262366890907288,7875.0,6714.0202500000005,0.004069838427414432,0.0034698384274144322,True,0,2025,9,0
598,55509.75,55121.5,LONG,0.6143306314945222,-13588.75,-14754.45475,-0.006994266772954301,-0.007594266772954301,False,0,2025,9,1
599,55121.5,54976.2,LONG,0.6171062946319581,-5085.500000000102,-6243.051500000101,-0.002635995029162902,-0.003235995029162902,False,0,2025,9,2
600,54976.2,54389.35,LONG,0.6278170466423035,-20539.74999999995,-21694.250199999948,-0.010674619198853296,-0.011274619198853296,False,0,2025,9,3
601,54389.35,54461.0,LONG,0.5297519743442536,2507.750000000051,1365.573650000051,0.001317353489240108,0.000717353489240108,True,0,2025,9,4
602,54461.0,54635.85,LONG,0.6182021200656891,6119.749999999949,4976.068999999949,0.003210554341638944,0.0026105543416389443,True,0,2025,9,0
603,54635.85,55347.95,LONG,0.4748374164104462,24923.49999999995,23776.14714999995,0.01303356678810705,0.01243356678810705,True,0,2025,9,1
604,55347.95,55589.25,LONG,0.40218852162361146,8445.500000000102,7283.193050000102,0.004359691732033488,0.0037596917320334884,True,0,2025,10,2
605,55589.25,56104.85,LONG,0.6359451711177826,18045.99999999995,16878.62574999995,0.00927517460660107,0.00867517460660107,True,0,2025,10,4
606,56104.85,56239.35,LONG,0.6442842960357666,4707.5,3529.29815,0.002397297203361207,0.001797297203361207,True,0,2025,10,0
607,56239.35,56018.25,LONG,0.6082605242729188,-7738.499999999949,-8919.52634999995,-0.0039314110138185905,-0.00453141101381859,False,0,2025,10,1
608,56018.25,56192.05,LONG,0.5688145518302918,6083.000000000102,4906.616750000102,0.0031025603263222772,0.0025025603263222774,True,0,2025,10,2
609,56192.05,56609.75,LONG,0.6488317131996155,14619.499999999898,13439.466949999898,0.007433435868597018,0.006833435868597018,True,0,2025,10,3
610,56609.75,56625.0,LONG,0.5446700632572175,533.75,-655.0547499999998,0.00026938822376004133,-0.0003306117762399586,False,0,2025,10,4
611,56625.0,56496.45,LONG,0.622371906042099,-4499.250000000102,-5688.375000000102,-0.0022701986754967403,-0.00287019867549674,False,0,2025,10,0
612,56496.45,56799.9,LONG,0.6153984606266022,10620.750000000153,9434.324550000152,0.005371133938504178,0.004771133938504178,True,0,2025,10,1
613,56799.9,57422.55,LONG,0.5087127983570099,21792.75000000005,20599.95210000005,0.010962167186914087,0.010362167186914087,True,0,2025,10,2
614,57422.55,57713.35,LONG,0.6605296850204468,10177.999999999847,8972.126449999847,0.005064212578507844,0.0044642125785078444,True,0,2025,10,3
615,57713.35,58033.2,LONG,0.5483466386795044,11194.749999999949,9982.76964999995,0.0055420452980116134,0.004942045298011614,True,0,2025,10,4
616,58033.2,58007.2,LONG,0.534303492307663,-910.0,-2128.6971999999996,-0.00044801940957934426,-0.0010480194095793443,False,0,2025,10,0
617,58007.2,58078.05,LONG,0.6142554700374604,2479.7500000002037,1261.598800000204,0.0012214001020563968,0.0006214001020563969,True,0,2025,10,1
618,58078.05,57699.6,LONG,0.6232710361480713,-13245.750000000153,-14465.389050000153,-0.006516231175117008,-0.0071162311751170075,False,0,2025,10,3
619,57699.6,58114.25,LONG,0.5489209175109864,14512.750000000051,13301.05840000005,0.007186358310976184,0.0065863583109761845,True,0,2025,10,4
620,58114.25,58214.1,LONG,0.5676367044448853,3494.749999999949,2274.350749999949,0.0017181672309287059,0.001118167230928706,True,0,2025,10,0
621,58214.1,58385.25,LONG,0.6158846735954285,5990.250000000051,4767.753900000051,0.002940009379171051,0.002340009379171051,True,0,2025,10,1
622,58385.25,58031.1,LONG,0.6141740441322328,-12395.250000000051,-13621.34025000005,-0.006065744344676121,-0.0066657443446761205,False,0,2025,10,2
623,58031.1,57776.35,LONG,0.5758219122886657,-8916.25,-10134.9031,-0.00438988749136239,-0.00498988749136239,False,0,2025,10,3
624,57776.35,58101.45,LONG,0.4897883534431458,11378.499999999949,10165.196649999949,0.0056268698178406655,0.005026869817840666,True,0,2025,10,4
625,58101.45,57827.05,LONG,0.5430620193481446,-9603.999999999796,-10824.130449999797,-0.0047227737001399135,-0.005322773700139913,False,0,2025,11,0
626,57827.05,57554.25,LONG,0.4324700772762299,-9548.000000000102,-10762.368050000103,-0.004717515418822211,-0.0053175154188222105,False,0,2025,11,1
627,57554.25,57876.8,LONG,0.4324913263320923,11289.250000000102,10080.610750000102,0.0056042777032105,0.0050042777032105,True,0,2025,11,3
628,57876.8,57937.55,LONG,0.5431205093860627,2126.25,910.8372000000002,0.0010496433804218616,0.00044964338042186166,True,0,2025,11,4
629,57937.55,58138.15,LONG,0.5699045479297639,7020.999999999949,5804.311449999949,0.0034623486840572055,0.0028623486840572056,True,0,2025,11,0
630,58138.15,58274.65,LONG,0.4881008505821228,4777.5,3556.5988500000003,0.0023478559259281556,0.0017478559259281557,True,0,2025,11,1
631,58274.65,58381.95,LONG,0.601514619588852,3755.499999999847,2531.7323499998474,0.0018412809000139104,0.0012412809000139106,True,0,2025,11,2
632,58381.95,58517.55,LONG,0.6344841480255128,4746.000000000204,3519.9790500002036,0.0023226356776367666,0.0017226356776367667,True,0,2025,11,3
633,58517.55,58962.7,LONG,0.6015349566936493,15580.249999999796,14351.381449999797,0.007607119573529551,0.007007119573529551,True,0,2025,11,4
634,58962.7,58899.25,LONG,0.5381132423877716,-2220.749999999898,-3458.966699999898,-0.0010761040454388467,-0.0016761040454388466,False,0,2025,11,0
635,58899.25,59216.05,LONG,0.5660192251205445,11088.000000000102,9851.115750000103,0.005378676298934246,0.004778676298934246,True,0,2025,11,1
636,59216.05,59347.7,LONG,0.5085820496082306,4607.749999999796,3364.2129499997964,0.002223214820981713,0.0016232148209817132,True,0,2025,11,2
637,59347.7,58867.7,LONG,0.6014407277107239,-16800.0,-18046.3017,-0.008087929271058525,-0.008687929271058525,False,0,2025,11,3
638,58867.7,58835.35,LONG,0.587700754404068,-1132.249999999949,-2368.471699999949,-0.0005495373524020565,-0.0011495373524020565,False,0,2025,11,4
639,58835.35,58820.3,LONG,0.6137083888053894,-526.7499999998472,-1762.2923499998471,-0.000255798597271804,-0.0008557985972718039,False,0,2025,11,0
640,58820.3,59528.05,LONG,0.5944902002811432,24771.25,23536.0237,0.012032410579340805,0.011432410579340805,True,0,2025,11,1
641,59528.05,59737.3,LONG,0.5584371745586396,7323.75,6073.6609499999995,0.0035151495807438675,0.0029151495807438676,True,0,2025,11,2
