Date,close,open,high,low,volume
22-03-2012,10173.55,10525,10583.75,10135.85,18.65
21-03-2012,10524.45,10238.65,10562.05,10217.45,17.76
20-03-2012,10281.6,10183,10369.2,10137.8,16.68
19-03-2012,10188.85,10440.85,10440.85,10135.25,16.95
16-03-2012,10391.35,10607.75,10832.3,10348.05,23.93
15-03-2012,10595,10894.45,10894.45,10556.4,19.71
14-03-2012,10889.7,10820.4,10912.05,10768.65,22.9
13-03-2012,10686.2,10707.9,10765.7,10671.45,15.28
12-03-2012,10625.65,10765.95,10786.45,10543.25,23.81
09-03-2012,10505.65,10286.8,10526.55,10286.8,19.8
07-03-2012,10132.85,10030.25,10169.45,9939.95,19.81
06-03-2012,10058.15,10149.8,10438,10020.45,26.23
05-03-2012,10178.85,10406.85,10406.85,10152.1,17.29
03-03-2012,10450.25,10435.45,10486.25,10435.45,1.04
02-03-2012,10434.3,10337.7,10584.25,10192.8,23.77
01-03-2012,10288.9,10385.15,10385.15,10160.25,18.75
29-02-2012,10414.2,10561.75,10667.3,10340.75,29.45
28-02-2012,10484,10179.95,10561.7,10178.85,28.03
27-02-2012,10103.95,10527.65,10527.65,10073.9,22.82
24-02-2012,10506.8,10691.75,10759.05,10435.55,23.99
23-02-2012,10713.35,10693.75,10852.65,10621.8,31.53
22-02-2012,10747.15,11160.4,11226.75,10714.05,28.07
21-02-2012,11170.4,11042.6,11207.05,11042.6,21.21
17-02-2012,11074.9,11042.85,11203.35,11013,25.65
16-02-2012,10921.9,10896.05,10940.8,10780.05,21.03
15-02-2012,10930.7,10633.65,10959.5,10633.15,27.37
14-02-2012,10556.65,10449.45,10606.85,10449.1,20.46
13-02-2012,10473.6,10451.1,10532.85,10335.7,22.81
10-02-2012,10442.65,10482.15,10555,10344.2,22.69
09-02-2012,10507.6,10267.25,10546.4,10267.25,22.66
08-02-2012,10320.1,10308.2,10401.65,10208.45,41.35
07-02-2012,10324.6,10368.5,10429.7,10260.15,22.05
06-02-2012,10269.25,10219.6,10331.25,10183.45,28.8
03-02-2012,10133.65,9992,10158.95,9928.45,23.01
02-02-2012,9992.05,10012.95,10090.2,9776.55,36.13
01-02-2012,9949.1,9941.9,9967.45,9762,26.65
31-01-2012,9919.45,9625.7,9946.5,9625.7,28.09
30-01-2012,9537.1,9741.25,9741.25,9509.15,18.54
27-01-2012,9813.65,9969.25,9969.25,9701.5,28.98
25-01-2012,9856.6,9871.95,9905.5,9762.5,37.16
24-01-2012,9834,9536.05,9885.15,9456.25,42.94
23-01-2012,9520.3,9503.1,9659,9503.1,18
20-01-2012,9516.85,9291.15,9560.15,9268.5,31.78
19-01-2012,9199.4,9106.8,9212.85,9106.8,16.11
18-01-2012,9023.4,9067.35,9067.35,8922.7,18.62
17-01-2012,9056.7,9013.65,9114.45,9011.8,17.39
16-01-2012,8940.25,8913.25,8967.95,8813.85,15.09
13-01-2012,8975.05,8989.9,9073,8913.95,18.86
12-01-2012,8930.25,8831.45,9015.25,8830.25,21.97
11-01-2012,8839.7,8758.25,8858.95,8736.25,18.53
10-01-2012,8735.05,8535.65,8748.8,8535.65,18.59
09-01-2012,8481.35,8450.4,8517.8,8329.9,13.64
07-01-2012,8452.8,8471.15,8480.4,8436.45,
06-01-2012,8488.25,8397.35,8586.65,8297.55,15.33
05-01-2012,8454.9,8421.5,8516.15,8394.25,17.61
04-01-2012,8408.4,8388.95,8453.4,8294.35,18.62
03-01-2012,8340.3,8072.8,8356.35,8072.8,15.17
02-01-2012,7995.05,8009.85,8028.45,7888.25,11.15
30-12-2011,7968.65,8073.2,8120.15,7925.15,14.64
29-12-2011,8027.4,8050.3,8137.4,7986.75,22.34
28-12-2011,8111.4,8256.1,8256.1,8053.15,13.98
27-12-2011,8275.5,8348.55,8365.75,8223.85,11.58
26-12-2011,8374.55,8301.35,8420.2,8292.65,9.8
23-12-2011,8296.45,8406.2,8451.95,8253.45,18
22-12-2011,8384.65,8106.2,8415.7,8064.15,27.18
21-12-2011,8189.15,7999,8235.65,7936,26.63
20-12-2011,7798.55,7948.45,7961.7,7766.35,25.53
19-12-2011,7920.75,8122.25,8122.25,7801.55,31.04
16-12-2011,8171.9,8482.25,8602.8,8127.2,31.99
15-12-2011,8445.1,8449.45,8509.5,8375.65,23.93
14-12-2011,8533,8549.55,8696.9,8482.95,26.66
13-12-2011,8571.95,8475.85,8642.35,8393.3,22.76
12-12-2011,8543.4,8900.9,8920.25,8504.45,20.34
09-12-2011,8811.1,8786.35,8932,8689.85,22.78
08-12-2011,8915.7,9126.45,9153.4,8871.25,21.16
07-12-2011,9176.25,9235.35,9273.1,9133.55,20.65
05-12-2011,9173.75,9154.9,9215.4,9073.8,16.66
02-12-2011,9172.75,8924.15,9200.65,8859.65,21.7
01-12-2011,8895.3,8872.8,9033.85,8821.5,23.99
30-11-2011,8564.1,8529.05,8704.1,8490.35,57.14
29-11-2011,8623.9,8824.55,8843.9,8587.45,23.17
28-11-2011,8793.15,8598.7,8809.95,8598.7,18.66
25-11-2011,8488.6,8438.2,8558.6,8360.55,21.11
24-11-2011,8472.5,8412.55,8504.4,8276.75,28.24
23-11-2011,8399.3,8556.4,8556.4,8240.45,24.73
22-11-2011,8611.7,8603.85,8698.2,8544.05,22.31
21-11-2011,8554.15,8806.7,8806.7,8522.3,15.84
18-11-2011,8850.25,8867.8,8872.65,8706,22.13
17-11-2011,8930.9,9049.3,9124.9,8899.65,16.66
16-11-2011,9061.55,9055.6,9145.65,8957.05,18.3
15-11-2011,9085.7,9254.75,9308.5,9062.4,16.74
14-11-2011,9275,9416.35,9458.35,9254.3,17.02
11-11-2011,9292.55,9553,9571.85,9270.35,25.5
09-11-2011,9592.65,9896.15,9896.15,9565.1,25.06
08-11-2011,9852.55,9855.95,9893.95,9732.85,15.1
04-11-2011,9836.35,9887.9,9914.1,9808.1,14.17
03-11-2011,9782.5,9743.85,9814.65,9648.65,17.56
02-11-2011,9781.05,9739.1,9888.7,9726.75,16.92
01-11-2011,9822.25,9898.4,9984.35,9782.7,21.29
31-10-2011,9989.65,9932,10080.05,9826.8,23.83
28-10-2011,9917.05,9837.95,9932.4,9837.35,27.73
26-10-2011,9546.6,9574.55,9607.3,9523.7,3.68
25-10-2011,9511.6,9709.85,9817.1,9323,55.34
24-10-2011,9647.85,9819.5,9916.6,9606.75,20.49
21-10-2011,9695.35,9767.4,9811.35,9678.4,12.4
20-10-2011,9746.4,9722.85,9763.8,9618.35,18
19-10-2011,9841.35,9673,9865.85,9673,13.39
18-10-2011,9583.9,9625.55,9634.55,9492.95,13.09
17-10-2011,9721.3,9717.35,9788.2,9666.35,13.01
14-10-2011,9660.4,9548.25,9691.85,9526.95,20.81
13-10-2011,9591.25,9594,9685.05,9547.1,22.12
12-10-2011,9482.3,9240.4,9514.2,9193.75,21.93
11-10-2011,9178.65,9262.1,9363.2,9148.1,16.62
10-10-2011,9168.9,9051,9190.85,8982.9,18.68
07-10-2011,9038.25,8970.55,9120.05,8970.55,22.11
05-10-2011,8701.3,8930.75,8991.8,8626.45,29.66
04-10-2011,8913.35,9135.05,9240.15,8818.05,24.4
03-10-2011,9185.9,9332.6,9332.6,9156.45,14.78
30-09-2011,9468.3,9600.35,9635.65,9420.65,17.96
29-09-2011,9653.4,9467.55,9688.65,9406.35,22.78
28-09-2011,9512.15,9670.45,9675.65,9449,16.62
27-09-2011,9619.95,9528.3,9661.5,9528.3,16.51
26-09-2011,9384.5,9373.95,9467.75,9165.8,21
23-09-2011,9375.7,9418.7,9540.8,9284.65,25.55
22-09-2011,9520.6,9756.2,9756.2,9489.7,15.1
21-09-2011,9929,9838.6,9962.95,9809.3,17.28
20-09-2011,9812.7,9589.35,9848.65,9578.6,13.79
19-09-2011,9583.55,9664.35,9664.35,9545.85,11.2
16-09-2011,9720.25,9744.65,9798.75,9590.15,25.94
15-09-2011,9660.35,9569.35,9708.8,9390.1,17.23
14-09-2011,9472.45,9365.05,9507.35,9267.55,17.46
13-09-2011,9339.7,9454.45,9567.5,9260.9,14.92
12-09-2011,9395.25,9550.95,9550.95,9347.15,15.02
09-09-2011,9678.7,9947.1,9972,9647.6,17.55
08-09-2011,9920.05,9888.55,9940.25,9749.2,17.88
07-09-2011,9858.9,9698.4,9906.8,9683.95,18.05
06-09-2011,9657.6,9556.95,9695.45,9364.6,23.33
05-09-2011,9614.05,9509,9630.05,9448.75,16.55
02-09-2011,9581.35,9707.45,9707.45,9490,21.61
30-08-2011,9533.4,9466.3,9565.3,9355.15,17.15
29-08-2011,9342.45,9099.85,9378.1,9099.85,15.07
26-08-2011,8974.55,9186.4,9217.7,8917.95,16.93
25-08-2011,9177.25,9393.35,9401.15,9134.95,28.81
24-08-2011,9331.85,9453.05,9561.9,9275.15,17.18
23-08-2011,9488.7,9474.05,9523,9303.35,19.42
22-08-2011,9407.35,9422.65,9466.1,9224.95,19.17
19-08-2011,9404.85,9452.7,9587.7,9280.25,26.51
18-08-2011,9601.5,9987.6,10002.3,9564.95,26.09
17-08-2011,9953.2,10050,10173.1,9869.75,19.18
16-08-2011,10056.4,10315.1,10315.1,10023,15.2
12-08-2011,10182.7,10469.15,10469.15,10131.65,17.19
11-08-2011,10338.8,10419.4,10516.9,10323.5,14.43
10-08-2011,10463.2,10516.45,10516.45,10393.7,15.01
09-08-2011,10196.55,9952.2,10424.25,9920.8,24.69
08-08-2011,10232.3,10121.4,10481.5,10072.45,19.28
05-08-2011,10354.5,10306.1,10392.25,10150.3,21.69
04-08-2011,10537.05,10682.45,10765.95,10515.05,12.17
03-08-2011,10639.55,10647.9,10686.4,10545.15,13.9
02-08-2011,10743.3,10902.55,10902.55,10720.3,14.55
01-08-2011,10939,11014.15,11064.9,10882.05,11.38
29-07-2011,10893.65,10820.65,10968.8,10758.4,18.57
28-07-2011,10828.5,10902.6,10954.25,10799.85,24.19
27-07-2011,11000.15,11126.7,11139.65,10961.95,18.02
26-07-2011,11114.55,11397.95,11430.75,11068.2,20.89
25-07-2011,11391.8,11286.25,11433.1,11233.35,18.85
22-07-2011,11291.95,11110.75,11309.45,11105.7,20.12
21-07-2011,11049.8,11159.1,11193.05,11021.7,12.41
20-07-2011,11164.7,11372.15,11388.5,11142.4,10.14
19-07-2011,11313.85,11230.05,11353.75,11204.75,13.12
18-07-2011,11228.85,11234.7,11277.45,11176.85,7.42
15-07-2011,11234.55,11249.4,11334.6,11195.5,8.2
14-07-2011,11263.8,11121.4,11385.35,11072.5,17.43
13-07-2011,11142.25,11065.2,11164.25,11060.9,10.11
12-07-2011,11022.55,11040.7,11131.75,10941.3,11.84
11-07-2011,11135.5,11275,11275,11106.85,8.95
08-07-2011,11285.15,11431.95,11451.25,11270,13.66
07-07-2011,11426.1,11298,11446.55,11232.15,11.84
06-07-2011,11283.05,11379.2,11404.7,11255.05,8.27
05-07-2011,11406.1,11385.05,11431.7,11302.6,9.89
04-07-2011,11379.8,11379.05,11401,11322.05,9.6
01-07-2011,11255,11359.95,11359.95,11190,10.82
30-06-2011,11244.65,11183.25,11271.35,11149.2,23.07
29-06-2011,11153.35,11110.35,11170.35,11090.55,13.56
28-06-2011,11054.05,11059.15,11114.2,10986.7,12.62
27-06-2011,11032.5,10808.9,11068.6,10774.1,16.06
24-06-2011,10854.5,10576.5,10875.25,10576.5,16.21
23-06-2011,10526.45,10453.1,10553.35,10421.65,8.65
22-06-2011,10475.2,10526.4,10551.8,10435.05,8.96
21-06-2011,10459.15,10503.75,10645.1,10426.85,11.69
20-06-2011,10484.3,10592.65,10618.4,10340.4,11.19
17-06-2011,10598.25,10652.85,10652.85,10548.2,12.01
16-06-2011,10572.15,10550.65,10706,10502.4,14.29
15-06-2011,10626.65,10789.9,10795.85,10608.8,9.1
14-06-2011,10803.95,10737.3,10830.4,10737.3,14.1
13-06-2011,10717.5,10675.3,10757.4,10616.05,8.52
10-06-2011,10714.25,10800.45,10814.85,10627.6,9.34
09-06-2011,10785.4,10775.45,10850.35,10734.75,8.35
08-06-2011,10791.45,10816.4,10882.3,10764.7,8.23
07-06-2011,10873.45,10799.35,10918.25,10796.15,7.57
06-06-2011,10854.65,10734.25,10873.9,10682.3,9.7
03-06-2011,10782,10860.25,10946.75,10751.1,10.1
02-06-2011,10839.25,10872.25,10881.4,10802.35,10.75
01-06-2011,11033.4,11011.2,11056.4,10959.1,11.3
31-05-2011,11020.85,10828.95,11036.75,10819.45,19.89
30-05-2011,10781.45,10742,10823.25,10715.1,10.4
27-05-2011,10722.65,10491.45,10735.2,10491.45,15.73
26-05-2011,10468.3,10404.05,10501.9,10379.25,21.94
25-05-2011,10355.8,10427.15,10428.25,10340.65,18.23
24-05-2011,10425.55,10360.95,10524.8,10360.75,12.37
23-05-2011,10368.25,10612.55,10612.55,10339.95,15.37
20-05-2011,10664.1,10582.45,10727.25,10540.95,15.11
19-05-2011,10558.35,10661.45,10674.7,10524.35,11.08
18-05-2011,10599.05,10669.6,10695.7,10550.95,16.75
17-05-2011,10668.85,10920.95,10972.45,10617.15,20.45
16-05-2011,10912.35,10975.15,10975.15,10878.65,9
13-05-2011,11020.95,10896.55,11180.4,10838.15,15.55
12-05-2011,10887.45,11009.3,11076,10865.15,11.66
11-05-2011,11059.05,11036.15,11097.25,10904.1,11.97
10-05-2011,11009.4,11068.6,11096.9,10945.7,10.91
09-05-2011,11076.5,11194.45,11213.5,10956.35,10.88
06-05-2011,11145.1,10751.3,11167.4,10751.3,23.18
05-05-2011,10730.1,10909.05,10987.6,10677.3,21.53
04-05-2011,10913.35,10888.45,11013.4,10797.6,26.25
03-05-2011,10898.3,11222.05,11349.5,10849.15,33.06
02-05-2011,11243.8,11509.3,11543.35,11204.65,17.34
29-04-2011,11483.75,11671.05,11723.25,11406.85,18.88
28-04-2011,11684.8,11851.75,11855.2,11659.5,24.04
27-04-2011,11779.85,11922.3,11936.35,11732.25,12.59
26-04-2011,11867.7,11903.8,11912.45,11709.8,14.15
25-04-2011,11879,11860.35,11978.05,11860.35,14.41
21-04-2011,11894.75,11857.45,11926.05,11836.95,13.37
20-04-2011,11794.55,11678.7,11813.7,11614.6,12.74
19-04-2011,11586.75,11562.95,11631.15,11482.15,20.32
18-04-2011,11539.75,11754.2,11887.1,11525.05,18.49
15-04-2011,11735.65,11810.1,11950.7,11707.6,17.42
13-04-2011,11839.5,11531.45,11856.35,11490.55,15.32
11-04-2011,11597.8,11591,11637,11551.75,12.85
08-04-2011,11673.25,11751.8,11853.35,11632.55,14.18
07-04-2011,11754.4,11724.75,11825,11656.7,11.99
06-04-2011,11730.05,11784.55,11838.05,11686.55,14.28
05-04-2011,11798.9,11853.6,11861.15,11678.1,15.3
04-04-2011,11804.3,11614.45,11840.7,11614.45,14.01
01-04-2011,11590.95,11713.05,11738.45,11540.85,13.34
31-03-2011,11705.45,11804.95,11898.4,11569.25,29.67
30-03-2011,11765.2,11625.5,11801.65,11625.5,14.81
29-03-2011,11582.5,11522.75,11657.6,11507.45,15.44
28-03-2011,11523.4,11348.85,11599,11348.15,23.41
25-03-2011,11387.3,11179.2,11420.4,11136.45,17.58
24-03-2011,11070.35,11001.75,11112.6,11001.75,12.48
23-03-2011,10958.1,10755.85,10972.3,10744.7,15.85
22-03-2011,10771.3,10759.95,10822.25,10726.25,10.53
21-03-2011,10723.6,10795.65,10814.75,10661.15,8.61
18-03-2011,10715.9,10882,10927.25,10699.4,12.68
17-03-2011,10851.95,10881.85,11018.3,10824.4,18.74
16-03-2011,10957.6,10777.1,11001.25,10777.1,14.64
